gender,age_at_enrollment,gpa,tuition_debt,scholarship,failed_subjects,credits_enrolled,credits_passed,warning_level,target_binary,source_target
0,18,13.75,0,0,0,12,12,0,1,Dropout
0,18,13.05,0,0,1,12,11,0,0,Graduate
0,18,13.07,0,0,0,16,16,0,0,Graduate
0,37,5.38,0,0,12,14,2,2,1,Dropout
0,20,6.0,0,0,10,11,1,2,0,Enrolled
0,20,13.67,0,1,0,12,12,0,0,Graduate
1,21,12.88,0,0,0,12,12,0,0,Graduate
0,18,14.13,0,1,0,15,15,0,0,Graduate
0,26,10.93,0,0,4,12,8,1,0,Enrolled
0,41,11.9,1,0,0,10,10,1,0,Enrolled
0,18,14.17,0,1,0,12,12,0,0,Graduate
0,18,14.4,1,0,0,16,16,0,0,Graduate
0,31,15.93,0,0,0,15,15,0,0,Graduate
0,23,13.4,1,0,0,12,12,0,0,Graduate
0,19,14.98,0,0,2,14,12,0,0,Graduate
0,20,14.0,0,1,0,12,12,0,0,Graduate
0,40,15.02,0,0,0,16,16,0,0,Graduate
0,32,11.25,1,0,5,12,7,1,1,Dropout
0,24,10.25,0,0,9,12,3,2,1,Dropout
0,18,13.98,0,0,2,14,12,0,0,Graduate
0,18,12.92,0,0,0,12,12,0,0,Graduate
0,18,13.33,0,1,0,12,12,0,0,Graduate
0,27,0.0,0,0,12,12,0,2,1,Dropout
0,18,14.9,0,0,0,10,10,0,0,Graduate
0,26,11.62,0,0,2,10,8,1,0,Enrolled
0,19,13.92,0,0,0,12,12,0,0,Graduate
0,19,12.1,0,0,1,12,11,0,0,Graduate
0,21,12.33,0,0,4,10,6,1,0,Enrolled
0,24,10.75,0,0,7,10,3,2,0,Enrolled
0,20,11.42,0,0,7,12,5,2,1,Dropout
0,18,12.2,0,0,2,12,10,0,0,Enrolled
0,30,0.0,0,0,12,12,0,2,1,Dropout
0,22,12.33,1,0,2,14,12,0,0,Enrolled
0,21,11.25,0,0,0,19,19,1,0,Graduate
0,26,11.92,0,0,1,15,14,1,1,Dropout
0,23,11.0,0,0,7,10,3,2,0,Enrolled
0,18,12.42,0,1,0,12,12,0,0,Graduate
0,21,11.8,1,0,2,12,10,1,1,Dropout
0,18,0.0,0,1,0,0,0,2,1,Dropout
0,21,12.5,0,0,4,10,6,1,0,Enrolled
0,18,12.7,0,0,2,12,10,0,0,Enrolled
0,19,13.15,0,1,1,12,11,0,1,Dropout
0,22,11.79,0,0,5,12,7,1,0,Enrolled
0,19,12.56,0,0,0,12,12,0,0,Graduate
0,19,0.0,0,0,10,10,0,2,1,Dropout
0,19,11.75,0,0,9,12,3,2,1,Dropout
0,27,13.0,0,0,2,10,8,0,0,Graduate
0,22,13.2,0,0,0,10,10,0,0,Graduate
0,18,13.07,0,0,1,12,11,0,1,Dropout
0,20,11.88,0,0,2,12,10,1,0,Graduate
0,34,10.5,0,0,10,15,5,2,1,Dropout
0,18,13.07,0,0,1,15,14,0,0,Graduate
1,20,13.5,0,0,4,12,8,1,0,Graduate
0,20,16.0,0,0,0,10,10,0,0,Graduate
1,25,0.0,0,0,10,10,0,2,1,Dropout
1,18,12.7,0,0,2,10,8,0,1,Dropout
1,18,12.3,0,0,3,12,9,1,1,Dropout
0,18,6.1,0,1,7,12,5,2,1,Dropout
0,19,11.9,0,1,2,12,10,1,0,Graduate
0,19,12.37,0,1,1,12,11,0,1,Dropout
0,21,13.7,0,1,0,12,12,0,0,Graduate
0,29,11.73,0,0,2,21,19,1,0,Enrolled
0,20,11.92,0,1,0,12,12,1,0,Graduate
0,21,12.66,1,1,3,24,21,1,0,Graduate
0,34,10.75,0,0,0,3,3,1,1,Dropout
0,20,12.17,0,0,0,12,12,0,0,Graduate
1,24,6.0,0,0,9,10,1,2,1,Dropout
1,18,14.62,0,0,0,15,15,0,0,Graduate
1,19,12.2,0,0,0,14,14,0,0,Enrolled
1,18,11.28,0,1,2,10,8,1,0,Enrolled
1,28,13.54,0,0,1,10,9,0,0,Enrolled
1,28,11.5,0,0,7,10,3,2,1,Dropout
1,20,5.38,0,0,8,12,4,2,1,Dropout
1,22,12.55,0,0,0,16,16,0,0,Graduate
1,19,12.67,0,0,2,16,14,0,0,Graduate
1,20,12.86,0,0,2,12,10,0,0,Enrolled
1,26,5.88,0,0,10,12,2,2,1,Dropout
1,21,5.5,0,0,9,12,3,2,1,Dropout
1,18,0.0,0,0,0,0,0,2,0,Graduate
1,18,12.8,0,0,0,10,10,0,0,Graduate
1,22,12.35,0,0,0,34,34,0,0,Graduate
1,36,0.0,0,0,10,10,0,2,1,Dropout
1,20,11.75,0,1,0,12,12,1,0,Graduate
1,20,6.17,0,0,9,12,3,2,1,Dropout
1,25,12.5,0,0,3,10,7,1,1,Dropout
1,35,13.32,0,0,2,12,10,0,0,Graduate
1,22,0.0,0,0,0,0,0,2,1,Dropout
1,26,12.71,0,0,1,15,14,0,0,Enrolled
1,20,11.9,1,0,6,12,6,2,1,Dropout
1,50,12.42,0,0,16,24,8,2,1,Dropout
1,20,12.0,0,0,6,16,10,2,1,Dropout
1,20,13.6,0,0,2,15,13,0,0,Enrolled
1,35,13.1,0,0,6,12,6,2,1,Dropout
1,19,13.65,0,1,0,12,12,0,0,Graduate
1,43,0.0,0,0,10,10,0,2,1,Dropout
1,19,13.87,0,0,2,16,14,0,0,Graduate
1,25,12.68,0,0,4,16,12,1,0,Graduate
1,19,0.0,0,0,0,0,0,2,0,Graduate
1,20,12.25,0,1,0,12,12,0,0,Enrolled
1,22,0.0,0,0,0,0,0,2,1,Dropout
1,19,11.6,0,1,1,12,11,1,1,Dropout
1,32,11.04,0,0,2,10,8,1,1,Dropout
1,57,14.18,0,0,1,12,11,0,0,Graduate
1,20,12.09,0,0,6,14,8,2,1,Dropout
1,38,0.0,0,0,10,10,0,2,1,Dropout
1,45,14.08,0,0,0,10,10,0,0,Graduate
1,43,11.12,1,0,6,12,6,2,1,Dropout
1,19,13.48,0,0,0,12,12,0,0,Graduate
1,49,11.0,0,0,7,10,3,2,1,Dropout
1,43,11.64,0,0,2,16,14,1,0,Enrolled
1,34,6.12,0,0,7,11,4,2,1,Dropout
1,18,11.89,1,0,1,10,9,1,0,Enrolled
1,43,13.73,0,0,0,10,10,0,0,Graduate
1,21,11.5,0,0,8,12,4,2,1,Dropout
1,40,11.75,0,0,3,10,7,1,0,Enrolled
1,19,12.65,0,1,2,12,10,0,0,Graduate
1,27,10.96,0,0,2,12,10,1,0,Enrolled
1,43,6.58,0,0,13,15,2,2,1,Dropout
1,31,14.62,0,0,0,10,10,0,0,Graduate
1,26,0.0,1,0,12,12,0,2,0,Enrolled
1,34,16.3,0,0,0,10,10,0,0,Graduate
1,30,12.53,0,0,4,28,24,1,0,Graduate
1,36,6.39,0,0,9,15,6,2,1,Dropout
1,46,5.0,1,0,9,10,1,2,1,Dropout
1,22,11.83,0,0,4,10,6,1,0,Graduate
1,27,0.0,0,0,12,12,0,2,1,Dropout
1,20,11.4,0,0,2,10,8,1,0,Enrolled
1,20,10.5,0,0,2,10,8,1,0,Enrolled
1,31,0.0,1,0,9,9,0,2,1,Dropout
1,20,0.0,1,0,10,10,0,2,0,Enrolled
1,21,6.0,0,0,10,12,2,2,1,Dropout
1,21,10.88,0,0,4,10,6,1,1,Dropout
1,19,12.55,0,0,1,10,9,0,0,Graduate
1,20,11.7,0,1,1,10,9,1,0,Graduate
1,18,15.58,0,0,0,12,12,0,0,Graduate
1,18,12.08,0,1,0,12,12,0,0,Graduate
1,30,13.95,1,0,4,14,10,1,0,Enrolled
1,34,0.0,1,0,12,12,0,2,1,Dropout
1,21,12.82,1,0,4,12,8,1,0,Enrolled
1,20,12.68,0,0,3,16,13,1,1,Dropout
1,18,13.4,0,0,2,16,14,0,0,Graduate
1,21,0.0,1,0,0,0,0,2,1,Dropout
1,26,5.0,0,0,11,12,1,2,1,Dropout
1,20,0.0,1,0,10,10,0,2,1,Dropout
1,25,11.22,0,0,5,12,7,1,1,Dropout
1,19,0.0,0,0,10,10,0,2,0,Enrolled
1,24,12.33,0,0,6,10,4,2,1,Dropout
1,20,12.58,0,0,1,10,9,0,0,Graduate
1,20,0.0,0,0,10,10,0,2,1,Dropout
0,18,13.4,0,0,0,12,12,0,0,Graduate
0,25,12.0,0,0,1,15,14,0,0,Enrolled
0,22,14.83,0,0,1,12,11,0,0,Graduate
0,41,0.0,0,0,12,12,0,2,1,Dropout
0,19,5.75,1,1,8,10,2,2,1,Dropout
0,21,12.4,0,0,1,12,11,0,0,Graduate
0,30,16.55,1,0,0,12,12,0,1,Dropout
0,21,13.27,0,1,3,15,12,1,0,Graduate
0,26,0.0,0,1,15,15,0,2,0,Enrolled
0,21,14.33,0,0,0,13,13,0,0,Graduate
0,18,14.12,0,0,2,16,14,0,0,Graduate
0,19,13.98,0,1,0,12,12,0,0,Graduate
0,18,13.77,0,1,0,12,12,0,0,Graduate
0,19,11.38,0,0,3,10,7,1,0,Enrolled
0,21,12.71,0,0,5,12,7,1,0,Enrolled
0,18,11.0,0,1,6,10,4,2,1,Dropout
0,24,12.42,0,1,4,16,12,1,0,Graduate
0,21,10.75,0,0,7,10,3,2,0,Enrolled
0,23,13.93,0,0,1,12,11,0,0,Graduate
0,18,14.31,0,1,2,16,14,0,0,Graduate
0,26,14.96,0,0,1,12,11,0,0,Enrolled
0,20,12.7,0,0,1,10,9,0,0,Graduate
0,18,13.77,0,0,0,12,12,0,0,Graduate
0,20,12.15,0,0,0,12,12,0,0,Graduate
0,20,14.01,0,0,2,16,14,0,0,Enrolled
0,18,11.83,0,0,7,12,5,2,0,Enrolled
0,22,13.4,0,1,2,12,10,0,0,Graduate
0,20,15.4,1,0,2,14,12,0,0,Graduate
0,19,14.66,0,1,0,15,15,0,0,Graduate
0,18,10.93,1,0,2,12,10,1,1,Dropout
0,18,11.67,0,0,0,10,10,1,0,Graduate
0,19,14.05,0,1,1,10,9,0,0,Graduate
0,19,13.27,0,1,0,12,12,0,0,Graduate
0,24,12.42,0,0,0,12,12,0,0,Graduate
0,21,13.92,0,0,0,12,12,0,0,Graduate
0,20,14.12,0,1,0,12,12,0,0,Graduate
0,28,10.92,1,1,1,12,11,1,1,Dropout
0,21,13.29,0,0,0,12,12,0,0,Graduate
1,20,12.1,1,0,2,15,13,0,0,Enrolled
1,36,0.0,0,0,12,12,0,2,1,Dropout
1,42,0.0,0,0,9,9,0,2,1,Dropout
1,47,11.55,0,0,1,10,9,1,1,Dropout
1,25,0.0,0,0,10,10,0,2,1,Dropout
1,25,13.82,0,1,0,12,12,0,0,Graduate
1,48,0.0,0,0,11,11,0,2,1,Dropout
1,32,13.3,0,1,0,20,20,0,0,Graduate
1,38,13.6,0,0,5,20,15,1,1,Dropout
1,37,11.81,0,0,3,27,24,1,0,Graduate
1,26,10.0,0,0,8,10,2,2,1,Dropout
1,23,0.0,0,0,12,12,0,2,1,Dropout
1,23,0.0,0,0,12,12,0,2,0,Enrolled
1,20,11.4,0,0,4,12,8,1,0,Enrolled
1,26,13.18,0,0,2,15,13,0,1,Dropout
0,45,10.92,0,0,2,16,14,1,0,Enrolled
0,26,12.0,0,1,6,12,6,2,0,Enrolled
0,26,12.54,0,0,1,18,17,0,0,Graduate
0,25,11.12,0,0,4,10,6,1,0,Enrolled
0,18,13.11,0,0,0,16,16,0,0,Graduate
0,27,14.41,0,0,2,16,14,0,0,Graduate
0,24,0.0,0,0,10,10,0,2,1,Dropout
0,20,12.27,0,0,0,10,10,0,0,Graduate
0,18,5.0,0,1,13,14,1,2,1,Dropout
0,18,13.71,0,1,0,15,15,0,0,Graduate
0,18,13.04,0,0,0,16,16,0,0,Graduate
1,19,12.86,0,0,6,16,10,2,0,Enrolled
0,19,14.25,0,1,0,16,16,0,0,Graduate
0,19,12.65,0,1,2,14,12,0,0,Enrolled
0,18,15.08,0,0,2,16,14,0,0,Graduate
0,18,0.0,0,1,0,0,0,2,0,Enrolled
0,19,13.18,0,0,2,11,9,0,0,Enrolled
0,23,13.18,0,0,0,29,29,0,0,Graduate
0,21,12.07,0,1,2,12,10,0,0,Graduate
0,18,13.45,0,1,0,15,15,0,0,Graduate
0,20,10.67,1,0,8,12,4,2,1,Dropout
0,23,11.17,0,0,7,12,5,2,0,Enrolled
0,20,12.93,0,0,1,12,11,0,0,Enrolled
0,18,12.97,0,1,0,12,12,0,0,Graduate
0,29,13.09,0,0,0,18,18,0,0,Graduate
1,28,12.5,0,0,8,12,4,2,1,Dropout
1,19,11.17,0,0,3,10,7,1,0,Enrolled
1,24,0.0,1,0,12,12,0,2,1,Dropout
1,33,0.0,1,1,0,0,0,2,1,Dropout
1,19,11.75,0,0,7,10,3,2,1,Dropout
1,19,14.5,0,0,0,12,12,0,0,Graduate
1,37,11.79,0,0,1,16,15,1,0,Graduate
1,18,0.0,1,1,0,0,0,2,0,Graduate
1,29,0.0,0,0,10,10,0,2,0,Enrolled
1,37,12.76,0,0,0,15,15,0,0,Graduate
1,36,0.0,0,0,15,15,0,2,1,Dropout
1,19,13.67,0,0,1,12,11,0,0,Graduate
1,33,13.07,0,1,0,28,28,0,0,Graduate
1,34,11.5,0,0,6,14,8,2,1,Dropout
0,18,15.75,0,0,0,12,12,0,0,Graduate
0,20,0.0,0,0,12,12,0,2,1,Dropout
0,19,14.94,0,1,0,12,12,0,0,Graduate
0,20,16.02,0,0,0,12,12,0,0,Graduate
0,19,11.26,0,1,0,12,12,1,0,Graduate
0,19,12.04,0,0,3,15,12,1,0,Graduate
0,22,11.8,0,1,1,12,11,1,0,Graduate
0,18,14.38,0,0,0,12,12,0,0,Enrolled
0,18,12.42,0,1,0,12,12,0,0,Graduate
0,19,12.75,0,0,4,14,10,1,0,Enrolled
0,19,12.67,0,1,0,12,12,0,0,Graduate
0,31,12.56,1,0,4,14,10,1,1,Dropout
0,18,13.71,0,0,0,15,15,0,0,Graduate
0,19,11.12,1,1,5,12,7,1,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,19,11.66,0,1,1,12,11,1,0,Graduate
0,19,14.27,0,0,2,14,12,0,0,Graduate
0,19,12.43,0,1,2,10,8,0,0,Enrolled
0,30,12.55,0,0,1,17,16,0,0,Graduate
0,18,5.5,0,0,9,12,3,2,0,Enrolled
0,18,12.77,0,0,2,16,14,0,0,Graduate
0,21,0.0,0,0,10,10,0,2,1,Dropout
0,19,14.54,0,1,0,12,12,0,0,Graduate
0,19,13.94,0,1,1,12,11,0,0,Enrolled
0,19,12.71,0,0,4,14,10,1,0,Enrolled
0,19,12.54,0,0,2,12,10,0,1,Dropout
0,19,13.37,0,1,1,12,11,0,0,Graduate
0,39,11.17,0,1,4,10,6,1,0,Graduate
0,18,12.58,0,0,0,12,12,0,0,Enrolled
0,20,0.0,0,0,0,0,0,2,1,Dropout
0,19,12.1,0,0,1,10,9,0,0,Graduate
0,18,11.8,0,0,1,10,9,1,0,Enrolled
0,34,13.58,1,0,0,12,12,0,0,Enrolled
0,22,11.5,0,0,5,10,5,1,0,Enrolled
0,24,14.23,0,0,1,12,11,0,0,Graduate
0,34,12.55,0,0,5,28,23,1,0,Graduate
0,46,0.0,0,0,10,10,0,2,1,Dropout
0,50,12.77,0,0,2,10,8,0,0,Enrolled
0,37,0.0,0,0,10,10,0,2,1,Dropout
0,18,16.25,0,0,0,12,12,0,0,Graduate
0,25,11.5,0,1,7,12,5,2,0,Enrolled
0,46,11.8,0,0,0,32,32,1,0,Graduate
0,30,12.93,0,1,1,12,11,0,0,Graduate
0,37,0.0,1,0,10,10,0,2,1,Dropout
0,50,10.75,0,0,5,10,5,1,0,Enrolled
0,20,13.14,0,0,0,12,12,0,0,Graduate
0,39,7.0,0,0,4,5,1,2,1,Dropout
0,53,0.0,0,0,9,9,0,2,1,Dropout
0,54,11.78,0,0,5,28,23,1,1,Dropout
0,19,13.7,0,0,3,12,9,1,0,Graduate
0,20,0.0,0,0,12,12,0,2,1,Dropout
0,18,14.25,1,0,0,12,12,0,0,Graduate
0,21,11.32,1,0,2,24,22,1,0,Graduate
0,18,14.04,0,0,0,12,12,0,0,Graduate
0,19,0.0,1,0,15,15,0,2,1,Dropout
0,18,12.85,0,1,2,14,12,0,1,Dropout
0,19,14.17,0,0,0,12,12,0,0,Graduate
0,18,0.0,0,1,0,0,0,2,1,Dropout
0,19,13.1,0,0,2,12,10,0,0,Graduate
0,48,12.75,0,0,3,12,9,1,0,Enrolled
0,34,12.5,1,0,4,12,8,1,0,Graduate
0,18,12.1,0,0,0,10,10,0,0,Graduate
0,50,12.25,0,0,0,12,12,0,0,Graduate
0,41,12.22,1,0,0,40,40,0,0,Graduate
0,22,11.5,0,1,2,12,10,1,1,Dropout
0,43,16.5,0,0,0,10,10,0,0,Graduate
0,50,0.0,0,0,7,7,0,2,1,Dropout
0,60,13.75,0,0,2,12,10,0,0,Graduate
0,41,13.75,0,0,1,10,9,0,0,Enrolled
0,47,14.6,0,0,0,10,10,0,0,Graduate
0,22,10.93,0,0,0,34,34,1,0,Graduate
0,41,0.0,0,0,15,15,0,2,1,Dropout
0,28,11.0,0,0,5,20,15,1,0,Enrolled
0,32,12.54,0,0,4,30,26,1,0,Graduate
0,50,0.0,0,0,10,10,0,2,1,Dropout
0,53,11.73,0,0,1,28,27,1,0,Enrolled
0,54,0.0,1,0,12,12,0,2,1,Dropout
0,49,11.92,0,0,3,12,9,1,0,Enrolled
0,34,12.44,0,0,6,25,19,2,1,Dropout
0,45,12.08,0,0,5,12,7,1,1,Dropout
0,47,11.72,0,1,3,12,9,1,0,Graduate
0,22,11.1,0,0,4,17,13,1,0,Enrolled
0,33,11.0,0,0,7,10,3,2,1,Dropout
0,43,11.92,0,1,0,12,12,1,0,Graduate
0,54,14.77,0,0,0,25,25,0,0,Graduate
0,39,13.98,0,0,0,19,19,0,0,Graduate
0,39,12.1,0,0,0,10,10,0,0,Graduate
0,18,12.99,0,1,0,12,12,0,0,Graduate
0,19,12.8,0,1,0,12,12,0,0,Graduate
0,18,13.9,0,1,1,12,11,0,0,Graduate
0,44,13.12,0,0,0,14,14,0,0,Graduate
0,27,0.0,0,0,10,10,0,2,1,Dropout
0,18,12.8,0,1,0,12,12,0,0,Graduate
0,45,12.22,0,0,4,19,15,1,1,Dropout
0,20,12.83,0,0,1,12,11,0,0,Graduate
0,40,10.92,0,0,0,12,12,1,0,Graduate
0,40,11.62,0,0,1,10,9,1,0,Enrolled
0,18,14.09,0,0,0,15,15,0,0,Graduate
0,21,12.41,0,0,2,16,14,0,0,Graduate
0,20,0.0,0,0,0,0,0,2,0,Graduate
0,36,11.47,0,0,1,24,23,1,0,Enrolled
0,27,0.0,0,0,11,11,0,2,1,Dropout
0,32,12.06,0,0,0,15,15,0,0,Graduate
0,18,13.75,0,1,0,12,12,0,0,Graduate
0,37,12.0,0,0,5,12,7,1,1,Dropout
0,19,12.5,0,0,0,12,12,0,0,Graduate
0,41,11.33,0,1,0,12,12,1,0,Graduate
0,18,14.07,0,1,2,14,12,0,0,Graduate
0,21,13.56,0,0,1,16,15,0,0,Graduate
0,23,11.92,1,0,3,12,9,1,1,Dropout
0,18,0.0,0,0,12,12,0,2,1,Dropout
0,18,13.28,0,0,0,16,16,0,0,Graduate
0,21,0.0,0,0,12,12,0,2,1,Dropout
0,19,14.56,0,0,0,12,12,0,0,Graduate
0,47,0.0,0,0,10,10,0,2,1,Dropout
0,48,11.23,0,1,1,12,11,1,0,Enrolled
0,39,13.96,0,0,1,23,22,0,0,Graduate
0,19,12.65,0,0,2,15,13,0,0,Graduate
0,38,11.38,0,0,3,29,26,1,1,Dropout
0,27,0.0,1,0,12,12,0,2,1,Dropout
0,18,0.0,0,1,0,0,0,2,0,Graduate
0,34,6.62,0,0,8,12,4,2,0,Enrolled
0,48,11.87,0,0,1,12,11,1,1,Dropout
0,25,5.5,0,0,9,10,1,2,1,Dropout
0,32,12.76,0,1,2,16,14,0,0,Graduate
0,18,14.58,0,1,0,12,12,0,0,Graduate
0,20,14.2,1,0,0,12,12,0,0,Graduate
0,20,10.82,0,0,1,10,9,1,0,Graduate
0,20,0.0,0,0,0,0,0,2,1,Dropout
0,19,13.67,0,0,14,16,2,2,0,Enrolled
0,39,6.25,0,0,8,10,2,2,1,Dropout
0,29,6.5,1,0,9,10,1,2,1,Dropout
0,36,0.0,1,0,10,10,0,2,1,Dropout
0,18,11.97,0,0,2,16,14,1,0,Graduate
0,51,0.0,0,0,12,12,0,2,1,Dropout
0,23,14.12,1,0,7,12,5,2,1,Dropout
0,21,0.0,0,0,12,12,0,2,1,Dropout
0,28,6.38,0,0,7,11,4,2,1,Dropout
0,34,10.88,0,0,2,10,8,1,0,Enrolled
0,41,0.0,0,0,8,8,0,2,1,Dropout
0,43,12.27,0,1,1,12,11,0,0,Graduate
0,28,12.36,0,0,0,15,15,0,0,Enrolled
0,19,14.04,0,1,0,23,23,0,0,Graduate
0,26,13.42,0,0,7,24,17,2,0,Graduate
0,18,12.23,0,0,0,15,15,0,0,Graduate
0,45,11.62,0,0,7,14,7,2,1,Dropout
0,19,0.0,0,0,12,12,0,2,1,Dropout
0,20,12.76,0,0,0,12,12,0,0,Graduate
0,18,12.33,0,0,0,12,12,0,0,Graduate
0,27,11.25,0,0,8,12,4,2,1,Dropout
0,20,13.36,0,0,1,12,11,0,0,Graduate
0,18,14.25,0,0,0,12,12,0,0,Graduate
0,35,11.87,0,0,2,10,8,1,0,Enrolled
0,26,0.0,0,0,0,0,0,2,1,Dropout
0,39,14.4,0,1,1,12,11,0,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,36,0.0,0,0,14,14,0,2,1,Dropout
0,38,11.82,0,0,0,19,19,1,0,Graduate
0,45,11.67,0,0,7,12,5,2,1,Dropout
0,62,13.92,0,0,0,12,12,0,0,Graduate
0,20,12.21,0,1,2,12,10,0,0,Graduate
0,18,14.14,0,0,2,16,14,0,0,Graduate
0,18,11.5,0,0,9,12,3,2,1,Dropout
0,23,11.15,0,0,1,10,9,1,0,Graduate
0,19,12.89,1,1,0,12,12,0,1,Dropout
0,19,13.1,1,1,0,10,10,0,0,Graduate
0,18,13.87,0,0,0,15,15,0,0,Graduate
0,18,0.0,0,0,16,16,0,2,0,Enrolled
0,41,12.33,0,0,2,12,10,0,0,Graduate
0,51,12.9,0,1,2,12,10,0,0,Graduate
0,24,12.55,0,0,3,17,14,1,0,Graduate
0,25,11.83,0,0,7,10,3,2,1,Dropout
0,18,12.5,0,0,3,10,7,1,0,Enrolled
0,20,11.97,0,0,3,10,7,1,0,Graduate
0,19,0.0,0,0,0,0,0,2,1,Dropout
0,41,14.62,0,0,0,20,20,0,0,Graduate
0,19,12.58,0,1,0,12,12,0,0,Graduate
0,28,13.33,0,0,5,35,30,1,1,Dropout
0,21,13.25,0,0,1,12,11,0,0,Graduate
0,22,13.68,0,0,2,10,8,0,1,Dropout
0,18,12.33,0,0,0,12,12,0,0,Graduate
0,19,13.56,0,1,0,12,12,0,0,Graduate
0,19,14.19,0,1,0,15,15,0,0,Graduate
0,25,14.05,1,0,0,12,12,0,0,Graduate
0,18,14.35,0,1,2,14,12,0,0,Graduate
0,19,13.92,0,0,0,12,12,0,0,Graduate
0,20,11.88,0,0,4,12,8,1,0,Enrolled
0,46,12.58,0,0,0,12,12,0,0,Graduate
0,19,13.12,0,0,0,23,23,0,0,Graduate
0,18,11.48,0,0,3,12,9,1,0,Enrolled
0,18,13.75,0,1,2,12,10,0,0,Graduate
0,19,11.82,0,1,2,16,14,1,0,Graduate
0,20,0.0,0,0,12,12,0,2,1,Dropout
0,38,12.53,0,1,1,12,11,0,0,Graduate
0,18,12.21,0,0,0,12,12,0,0,Graduate
0,18,14.38,0,1,0,15,15,0,0,Graduate
0,18,12.82,0,0,2,12,10,0,0,Graduate
0,20,11.25,0,0,2,10,8,1,0,Enrolled
0,19,14.17,0,0,0,12,12,0,0,Graduate
0,37,0.0,0,0,9,9,0,2,1,Dropout
0,24,12.71,0,0,2,16,14,0,0,Enrolled
0,19,12.81,0,0,1,15,14,0,0,Graduate
0,19,13.1,0,1,1,12,11,0,1,Dropout
0,19,12.76,0,1,0,15,15,0,1,Dropout
0,18,12.9,1,1,0,10,10,0,0,Graduate
0,18,14.76,0,1,0,15,15,0,0,Graduate
0,18,11.12,0,0,2,10,8,1,0,Graduate
0,19,10.88,0,1,4,10,6,1,0,Enrolled
0,18,14.5,0,0,3,12,9,1,1,Dropout
0,20,13.72,0,0,0,15,15,0,0,Graduate
0,20,14.38,0,0,0,12,12,0,0,Graduate
0,18,13.14,0,0,4,12,8,1,1,Dropout
0,20,13.66,0,0,2,15,13,0,0,Graduate
0,18,13.67,0,1,0,12,12,0,0,Graduate
0,19,0.0,0,0,15,15,0,2,1,Dropout
0,18,14.67,0,0,0,15,15,0,0,Graduate
0,20,14.16,0,0,0,20,20,0,0,Graduate
0,18,14.11,0,0,0,15,15,0,0,Graduate
0,19,12.98,0,1,0,10,10,0,0,Graduate
0,19,11.07,0,0,2,12,10,1,0,Graduate
0,19,12.42,0,0,2,10,8,0,0,Graduate
0,18,14.34,0,0,1,15,14,0,0,Graduate
0,19,12.62,0,0,4,12,8,1,1,Dropout
0,24,0.0,0,1,0,0,0,2,0,Graduate
0,18,0.0,0,1,0,0,0,2,0,Graduate
0,18,14.0,0,1,2,16,14,0,0,Graduate
0,18,12.57,0,0,0,12,12,0,0,Enrolled
0,19,11.67,0,0,5,12,7,1,1,Dropout
0,35,13.81,0,1,0,15,15,0,0,Graduate
0,19,11.25,0,0,2,10,8,1,0,Graduate
0,28,12.17,0,0,4,29,25,1,1,Dropout
0,21,14.64,0,0,0,15,15,0,0,Graduate
0,19,12.43,0,1,1,15,14,0,0,Graduate
0,19,13.67,0,0,0,12,12,0,0,Graduate
0,18,12.33,0,0,0,10,10,0,0,Graduate
0,18,11.08,0,0,0,12,12,1,0,Graduate
0,19,0.0,0,0,15,15,0,2,1,Dropout
0,20,13.58,0,1,0,12,12,0,0,Graduate
0,18,13.33,0,0,0,12,12,0,0,Graduate
0,19,11.92,1,0,4,14,10,1,1,Dropout
0,20,13.07,0,1,0,12,12,0,1,Dropout
0,18,13.07,0,0,2,15,13,0,0,Enrolled
0,18,12.97,0,0,1,12,11,0,0,Graduate
0,21,12.1,0,1,0,12,12,0,0,Graduate
0,19,12.58,0,1,0,12,12,0,0,Graduate
0,19,11.88,0,0,3,12,9,1,0,Graduate
0,19,11.29,0,0,3,10,7,1,0,Enrolled
0,18,13.68,0,0,1,12,11,0,1,Dropout
0,18,13.47,0,1,0,10,10,0,0,Graduate
0,18,13.07,0,0,1,10,9,0,0,Graduate
0,31,11.3,0,0,7,15,8,2,1,Dropout
0,19,11.18,0,0,5,10,5,1,0,Enrolled
0,20,15.93,0,1,0,12,12,0,0,Graduate
0,19,12.8,0,1,2,10,8,0,1,Dropout
0,19,14.29,0,1,0,12,12,0,0,Graduate
0,27,13.83,0,0,5,10,5,1,1,Dropout
0,18,13.83,0,1,0,12,12,0,0,Graduate
0,32,0.0,0,0,12,12,0,2,1,Dropout
0,18,12.63,0,0,2,16,14,0,0,Graduate
0,19,14.23,0,1,2,16,14,0,0,Graduate
0,19,14.5,0,0,0,12,12,0,0,Enrolled
0,18,5.0,0,0,10,12,2,2,1,Dropout
0,18,11.62,0,1,4,12,8,1,1,Dropout
0,24,13.25,1,1,0,12,12,0,0,Graduate
0,19,11.85,0,1,1,12,11,1,0,Graduate
0,21,0.0,1,0,12,12,0,2,1,Dropout
0,19,12.38,0,0,2,16,14,0,0,Graduate
0,19,12.11,0,0,4,14,10,1,0,Enrolled
0,36,12.42,0,1,3,14,11,1,0,Graduate
1,51,0.0,0,0,12,12,0,2,1,Dropout
1,20,10.95,0,1,2,12,10,1,0,Enrolled
